Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Latitude,Longitude,Map Link
hardware store,Toko Bahan Bangunan,Toko Bangunan Sorong Mandiri Sejahtera,"Jl. Basuki Rahmat No.KM 9 5, Klasabi, Kecamatan Sorong Manoi, Kota Sorong, Papua Bar. 98412","Klasabi, Kecamatan Sorong Manoi, Kota Sorong",PAPUA BARAT,98412.0,Indonesia,82245900085.0,-0.8903327,131.312847,https://maps.google.com/?cid=0x0:0x4772614bf1aa6e0e
hardware store,Toko Bahan Bangunan,Toko Multibangunan,"4858+M3H, Bar, Sawagumu, Kec. Sorong Utara, Kota Sorong, Papua Bar. 98416","Bar, Sawagumu, Kec. Sorong Utara, Kota Sorong",PAPUA BARAT,98416.0,Indonesia,87896387564.0,-0.8908047,131.3152343,https://maps.google.com/?cid=0x0:0x71e3ca6ad4eb69f9
hardware store,Toko Swalayan,Toko Rahayu,"H22F+3X8, Jalan poros wermit, ayamaru, Kec. Teminabuan, Kabupaten Sorong Selatan, Papua Bar. 98454","Jalan poros wermit, ayamaru, Kec. Teminabuan, Kabupaten Sorong Selatan",PAPUA BARAT,98454.0,Indonesia,,-1.4498365,132.0249672,https://maps.google.com/?cid=0x0:0xae940753bebf4207
hardware store,Pusat Perbelanjaan,Toko Anugrha,"Jl. Teminabuan Ayamaru, Wermit, Kec. Teminabuan, Kabupaten Sorong Selatan, Papua Bar. 98454","Wermit, Kec. Teminabuan, Kabupaten Sorong Selatan",PAPUA BARAT,98454.0,Indonesia,85395564530.0,-1.4507306,132.0254178,https://maps.google.com/?cid=0x0:0x5022914d97504e53
hardware store,Toko Bahan Bangunan,"Papua Bangunan, CV PAPUA ABADI","Jl. Basuki Rahmat No.780, Klawuyuk, Distrik Sorong Timur, Kota Sorong, Papua Bar. 98416","Klawuyuk, Distrik Sorong Timur, Kota Sorong",PAPUA BARAT,98416.0,Indonesia,81332017550.0,-0.8954087,131.3186922,https://maps.google.com/?cid=0x0:0x851804bc3aa7f033
hardware store,hardware store,Distrik Klayili,"Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.8493892,131.7094201,https://maps.google.com/?cid=0x0:0x2d5da8d3e85a5670
hardware store,Toko Perlengkapan Rumah,MR.DIY,"Mega Mall Sorong Lt. 2, Jl. Basuki Rahmat No. 1 Km. 8.5, Malaingkedi, Kec. Sorong Utara, Kota Sorong, Papua Bar. 98418","Jl. Basuki Rahmat No. 1 Km. 8.5, Malaingkedi, Kec. Sorong Utara, Kota Sorong",PAPUA BARAT,98418.0,Indonesia,2130022789.0,-0.8874693,131.3013427,https://maps.google.com/?cid=0x0:0x61b2d7b6b3ddb2fa
hardware store,Toko Bahan Bangunan,HOKKY BANGUNAN,"Jl. Basuki Rahmat No.KM, RW.7, Malaingkedi, Kecamatan Sorong Manoi, Kota Sorong, Papua Bar. 98412","RW.7, Malaingkedi, Kecamatan Sorong Manoi, Kota Sorong",PAPUA BARAT,98412.0,Indonesia,82197508288.0,-0.8883219,131.2919482,https://maps.google.com/?cid=0x0:0xd7ebd1d593c6e0d2
hardware store,Toko Perlengkapan Rumah,MR.DIY Aimas,"Jl. Klamono No.KM 19, Aimas, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98414","Aimas, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98414.0,Indonesia,,-0.9549962,131.3361475,https://maps.google.com/?cid=0x0:0xe4b3d9b2ee19c74f
hardware store,Toko Bahan Bangunan,Toko Malaka Rai,"28GQ+RXF, Jl. Raya Aimas - Klamono, Malawili, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98416","Jl. Raya Aimas - Klamono, Malawili, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98416.0,Indonesia,81344595945.0,-0.972941,131.3399199,https://maps.google.com/?cid=0x0:0xa2751bfafd951024
hardware store,Toko Bahan Bangunan,Toko Bangunan Sorong Mandiri Sejahtera,"Jl. Basuki Rahmat No.KM 9 5, Klasabi, Kecamatan Sorong Manoi, Kota Sorong, Papua Bar. 98412","Klasabi, Kecamatan Sorong Manoi, Kota Sorong",PAPUA BARAT,98412.0,Indonesia,82245900085.0,-0.8903327,131.312847,https://maps.google.com/?cid=0x0:0x4772614bf1aa6e0e
hardware store,Toko Bahan Bangunan,Toko Sayosa,"28VH+47H, Malawili, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98414","Malawili, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98414.0,Indonesia,,-0.9571789,131.3282234,https://maps.google.com/?cid=0x0:0x4b8fef486cb26f51
hardware store,Toko Bahan Bangunan,Sinar berkah,"Jalan container kilo No.24, Malawele, Kec. Aimas, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,82393186541.0,-0.9627652,131.2969317,https://maps.google.com/?cid=0x0:0x246ad4574f4db95c
hardware store,Toko Bahan Bangunan,TB. Pelita Jaya,"Klasabi, Kecamatan Sorong Manoi, Kota Sorong, Papua Bar. 98412","Kecamatan Sorong Manoi, Kota Sorong",PAPUA BARAT,98412.0,Indonesia,82188883829.0,-0.8878802,131.3047508,https://maps.google.com/?cid=0x0:0xad031e698af3b28d
hardware store,Toko Perlengkapan Rumah,MR.DIY,"Jl. Basuki Rahmat No.KM 12, Klawuyuk, Distrik Sorong Timur, Kota Sorong, Papua Bar. 98418","Klawuyuk, Distrik Sorong Timur, Kota Sorong",PAPUA BARAT,98418.0,Indonesia,,-0.900709,131.3225097,https://maps.google.com/?cid=0x0:0xf6c6bcf6792eee86
hardware store,Toko Bahan Bangunan,Toko Jaya Tunggal,"Jl. Basuki Rahmat No.km.9, Klasabi, Kecamatan Sorong Manoi, Kota Sorong, Papua Bar. 98412","Klasabi, Kecamatan Sorong Manoi, Kota Sorong",PAPUA BARAT,98412.0,Indonesia,,-0.8874084,131.3057597,https://maps.google.com/?cid=0x0:0x72552ff21e5ca5ee
hardware store,Toko Bahan Bangunan,Toko Bangunan Abadi,"4862+H2G, Malaingkedi, Kec. Sorong Utara, Kota Sorong, Papua Bar. 98412","Malaingkedi, Kec. Sorong Utara, Kota Sorong",PAPUA BARAT,98412.0,Indonesia,81248762864.0,-0.8885625,131.3000781,https://maps.google.com/?cid=0x0:0xa4c5e3d6e0f0bf2b
hardware store,Toko Bahan Bangunan,Toko Bintang Prima,"Jl. Basuki Rahmat, Klasabi, Kecamatan Sorong Manoi, Kota Sorong, Papua Bar. 98415","Klasabi, Kecamatan Sorong Manoi, Kota Sorong",PAPUA BARAT,98415.0,Indonesia,82195057723.0,-0.8877334,131.3067804,https://maps.google.com/?cid=0x0:0xa4a3145805620226
hardware store,hardware store,Kec. Makbon,"Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.7584809,131.586328,https://maps.google.com/?cid=0x0:0x4d3844fe7f245ffc
hardware store,Toko Perlengkapan Rumah,MR.DIY,"Mega Mall Sorong Lt. 2, Jl. Basuki Rahmat No. 1 Km. 8.5, Malaingkedi, Kec. Sorong Utara, Kota Sorong, Papua Bar. 98418","Jl. Basuki Rahmat No. 1 Km. 8.5, Malaingkedi, Kec. Sorong Utara, Kota Sorong",PAPUA BARAT,98418.0,Indonesia,2130022789.0,-0.8874693,131.3013427,https://maps.google.com/?cid=0x0:0x61b2d7b6b3ddb2fa
hardware store,Toko Bahan Bangunan,"Papua Bangunan, CV PAPUA ABADI","Jl. Basuki Rahmat No.780, Klawuyuk, Distrik Sorong Timur, Kota Sorong, Papua Bar. 98416","Klawuyuk, Distrik Sorong Timur, Kota Sorong",PAPUA BARAT,98416.0,Indonesia,81332017550.0,-0.8954087,131.3186922,https://maps.google.com/?cid=0x0:0x851804bc3aa7f033
hardware store,Toko Bahan Bangunan,Toko Bintang Prima,"Jl. Basuki Rahmat, Klasabi, Kecamatan Sorong Manoi, Kota Sorong, Papua Bar. 98415","Klasabi, Kecamatan Sorong Manoi, Kota Sorong",PAPUA BARAT,98415.0,Indonesia,82195057723.0,-0.8877334,131.3067804,https://maps.google.com/?cid=0x0:0xa4a3145805620226
hardware store,Toko Bahan Bangunan,Toko Sumber Lancar,"Malasom, Jl. Wortel, Kec. Aimas, Papua Bar. 98414","Jl. Wortel, Kec. Aimas",PAPUA BARAT,98414.0,Indonesia,,-0.9728255,131.3045326,https://maps.google.com/?cid=0x0:0x71e804bedc23186a
hardware store,Toko Bahan Bangunan,Toko Bingah,"Jl. Basuki Rahmat, Klawalu, Distrik Sorong Timur, Kota Sorong, Papua Bar. 98416","Klawalu, Distrik Sorong Timur, Kota Sorong",PAPUA BARAT,98416.0,Indonesia,81293311169.0,-0.8993799,131.3209959,https://maps.google.com/?cid=0x0:0x694ce561f851598e
hardware store,Toko Bahan Bangunan,Toko Bangunan Abadi,"4862+H2G, Malaingkedi, Kec. Sorong Utara, Kota Sorong, Papua Bar. 98412","Malaingkedi, Kec. Sorong Utara, Kota Sorong",PAPUA BARAT,98412.0,Indonesia,81248762864.0,-0.8885625,131.3000781,https://maps.google.com/?cid=0x0:0xa4c5e3d6e0f0bf2b
hardware store,Toko Bahan Bangunan,Toko Bangunan Mega Jaya,"28H4+322, Malawele, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98414","Malawele, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98414.0,Indonesia,81343430377.0,-0.9723522,131.3050034,https://maps.google.com/?cid=0x0:0x49ed1caab0fa6e0c
hardware store,Toko Bahan Bangunan,Toko Bangunan Sorong Mandiri Sejahtera,"Jl. Basuki Rahmat No.KM 9 5, Klasabi, Kecamatan Sorong Manoi, Kota Sorong, Papua Bar. 98412","Klasabi, Kecamatan Sorong Manoi, Kota Sorong",PAPUA BARAT,98412.0,Indonesia,82245900085.0,-0.8903327,131.312847,https://maps.google.com/?cid=0x0:0x4772614bf1aa6e0e
hardware store,Toko Bahan Bangunan,Toko Malaka Rai,"28GQ+RXF, Jl. Raya Aimas - Klamono, Malawili, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98416","Jl. Raya Aimas - Klamono, Malawili, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98416.0,Indonesia,81344595945.0,-0.972941,131.3399199,https://maps.google.com/?cid=0x0:0xa2751bfafd951024
hardware store,Toko Bahan Bangunan,Sinar berkah,"Jalan container kilo No.24, Malawele, Kec. Aimas, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,82393186541.0,-0.9627652,131.2969317,https://maps.google.com/?cid=0x0:0x246ad4574f4db95c
hardware store,Toko Bahan Bangunan,DEPO MAKMUR AIMAS,"28WP+3FH, 28WP+5F6AimasKec, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98414","28WP+5F6AimasKec, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98414.0,Indonesia,,-0.9548053,131.3362196,https://maps.google.com/?cid=0x0:0xfd7455cb68400650
hardware store,Toko Bahan Bangunan,Toko Jaya Tunggal,"Jl. Basuki Rahmat No.km.9, Klasabi, Kecamatan Sorong Manoi, Kota Sorong, Papua Bar. 98412","Klasabi, Kecamatan Sorong Manoi, Kota Sorong",PAPUA BARAT,98412.0,Indonesia,,-0.8874084,131.3057597,https://maps.google.com/?cid=0x0:0x72552ff21e5ca5ee
hardware store,Toko Bahan Bangunan,TB SINAR ABADI,"47FW+63J, Klagete, Kec. Sorong Utara, Kota Sorong, Papua Bar. 98412","Klagete, Kec. Sorong Utara, Kota Sorong",PAPUA BARAT,98412.0,Indonesia,81237571990.0,-0.8769173,131.295143,https://maps.google.com/?cid=0x0:0x2f8907aaa4ea8220
hardware store,Toko Perlengkapan Rumah,Nailah shop,"Jl.teratai, Klasuluk, Distrik Mariat, Kabupaten Sorong, Papua Bar. 98416","Klasuluk, Distrik Mariat, Kabupaten Sorong",PAPUA BARAT,98416.0,Indonesia,,-1.0011322,131.3155691,https://maps.google.com/?cid=0x0:0x8eba37037e7fd94d
hardware store,Toko Perlengkapan Rumah,NajihaShop,"38MG+RG6, Klasaman, Distrik Sorong Timur, Kota Sorong, Papua Bar. 98416","Klasaman, Distrik Sorong Timur, Kota Sorong",PAPUA BARAT,98416.0,Indonesia,9513130232.0,-0.9154689,131.3262513,https://maps.google.com/?cid=0x0:0x6b51545966c88649
hardware store,hardware store,Seledri happy,"X8X8+Q8G, Klasuluk, Distrik Mariat, Kabupaten Sorong, Papua Bar. 98415","Klasuluk, Distrik Mariat, Kabupaten Sorong",PAPUA BARAT,98415.0,Indonesia,,-1.0006984,131.3158951,https://maps.google.com/?cid=0x0:0x7ee127a9e93a9af8
hardware store,Toko Kayu,TPK AISA,"Jl. Intimpura, Klasuluk, Distrik Mariat, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,81240255265.0,-0.993222,131.319806,https://maps.google.com/?cid=0x0:0x7c8cb552507210a2
hardware store,Toko Bahan Bangunan,Toko Malaka Rai,"28GQ+RXF, Jl. Raya Aimas - Klamono, Malawili, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98416","Jl. Raya Aimas - Klamono, Malawili, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98416.0,Indonesia,81344595945.0,-0.972941,131.3399199,https://maps.google.com/?cid=0x0:0xa2751bfafd951024
hardware store,Distributor Baja,Toko Besi Sinar Kencana SP1,"X8RH+R99, Klamalu, Distrik Mariat, Kabupaten Sorong, Papua Bar. 98415","Klamalu, Distrik Mariat, Kabupaten Sorong",PAPUA BARAT,98415.0,Indonesia,81241432588.0,-1.0079714,131.3284937,https://maps.google.com/?cid=0x0:0xa593e01804366c16
hardware store,Toko Bahan Bangunan,Toko Bangunan AURORA ABADI Distributor Lampu LED VDR,"Jl. Tuturuga, Klamalu, Distrik Mariat, Kabupaten Sorong, Papua Bar. 98416","Klamalu, Distrik Mariat, Kabupaten Sorong",PAPUA BARAT,98416.0,Indonesia,82239496309.0,-1.0002603,131.3432543,https://maps.google.com/?cid=0x0:0x8d8d01a10734bfdc
hardware store,Toko Bahan Bangunan,Toko Bangunan Mega Jaya,"28H4+322, Malawele, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98414","Malawele, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98414.0,Indonesia,81343430377.0,-0.9723522,131.3050034,https://maps.google.com/?cid=0x0:0x49ed1caab0fa6e0c
hardware store,Toko Bahan Bangunan,Toko Sayosa,"28VH+47H, Malawili, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98414","Malawili, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98414.0,Indonesia,,-0.9571789,131.3282234,https://maps.google.com/?cid=0x0:0x4b8fef486cb26f51
hardware store,Toko Bahan Bangunan,"TOKO BANGUNAN , TRI ABADI","28VJ+482, Jl. Nangka, Malawili, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98414","Jl. Nangka, Malawili, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98414.0,Indonesia,,-0.9572312,131.3307581,https://maps.google.com/?cid=0x0:0xd8c376ffb57a9df7
hardware store,Toko Bahan Bangunan,DEPO MAKMUR AIMAS,"28WP+3FH, 28WP+5F6AimasKec, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98414","28WP+5F6AimasKec, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98414.0,Indonesia,,-0.9548053,131.3362196,https://maps.google.com/?cid=0x0:0xfd7455cb68400650
hardware store,Toko Perlengkapan Rumah,MR.DIY Aimas,"Jl. Klamono No.KM 19, Aimas, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98414","Aimas, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98414.0,Indonesia,,-0.9549962,131.3361475,https://maps.google.com/?cid=0x0:0xe4b3d9b2ee19c74f
hardware store,hardware store,TB. Salsabilla,"2879+87M, Mariat Pantai, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98414","Mariat Pantai, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98414.0,Indonesia,,-0.9866511,131.318184,https://maps.google.com/?cid=0x0:0x7c07ecee79a8625a
hardware store,Toko Bahan Bangunan,TB. Sinar Pagi,"28V6+6XJ, Malawele, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98414","Malawele, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98414.0,Indonesia,,-0.9569211,131.3123911,https://maps.google.com/?cid=0x0:0x320087d9973ade5b
hardware store,hardware store,Maudus,"Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.9288794,132.0385904,https://maps.google.com/?cid=0x0:0x86384905870597be
hardware store,hardware store,Mayamuk,"Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-1.0590548,131.2851406,https://maps.google.com/?cid=0x0:0x18c5e8368d4ad732
hardware store,Toko Batu,Sinar Berkah Bata Merah Group,"Jl. Poros No.SP 4, Makbalim, Mayamuk, Kabupaten Sorong, Papua Bar. 98451","Makbalim, Mayamuk, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,82336170727.0,-1.0734892,131.2867027,https://maps.google.com/?cid=0x0:0x7ec035d900a1b4ed
hardware store,Minimarket,Indomaret Mayamuk,"W7MP+P2R, Makbalim, Mayamuk, Kabupaten Sorong, Papua Bar. 98451","Makbalim, Mayamuk, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.0656375,131.2850156,https://maps.google.com/?cid=0x0:0x7a5137e505726e35
hardware store,Toko Bahan Bangunan,Toko Malaka Rai,"28GQ+RXF, Jl. Raya Aimas - Klamono, Malawili, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98416","Jl. Raya Aimas - Klamono, Malawili, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98416.0,Indonesia,81344595945.0,-0.972941,131.3399199,https://maps.google.com/?cid=0x0:0xa2751bfafd951024
hardware store,Toko Kayu,TPK AISA,"Jl. Intimpura, Klasuluk, Distrik Mariat, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,81240255265.0,-0.993222,131.319806,https://maps.google.com/?cid=0x0:0x7c8cb552507210a2
hardware store,Toko Alat Tulis Kantor,binderistic,"Jl. Tiga Dara, Makbusun, Mayamuk, Kabupaten Sorong, Papua Bar. 98451","Makbusun, Mayamuk, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,85159942244.0,-1.0396963,131.2941444,https://maps.google.com/?cid=0x0:0x91935189a4958040
hardware store,Distributor Baja,Toko Besi Sinar Kencana SP1,"X8RH+R99, Klamalu, Distrik Mariat, Kabupaten Sorong, Papua Bar. 98415","Klamalu, Distrik Mariat, Kabupaten Sorong",PAPUA BARAT,98415.0,Indonesia,81241432588.0,-1.0079714,131.3284937,https://maps.google.com/?cid=0x0:0xa593e01804366c16
hardware store,Toko Bahan Bangunan,Toko Bangunan Mega Jaya,"28H4+322, Malawele, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98414","Malawele, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98414.0,Indonesia,81343430377.0,-0.9723522,131.3050034,https://maps.google.com/?cid=0x0:0x49ed1caab0fa6e0c
hardware store,hardware store,Papua Bar. 98451,"Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-1.1998275,131.3611121,https://maps.google.com/?cid=0x0:0x9f6340793bb8183
hardware store,Toko Batu,Sinar Berkah Bata Merah Group,"Jl. Poros No.SP 4, Makbalim, Mayamuk, Kabupaten Sorong, Papua Bar. 98451","Makbalim, Mayamuk, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,82336170727.0,-1.0734892,131.2867027,https://maps.google.com/?cid=0x0:0x7ec035d900a1b4ed
hardware store,Toko Bahan Bangunan,Toko Bangunan Mega Jaya,"28H4+322, Malawele, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98414","Malawele, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98414.0,Indonesia,81343430377.0,-0.9723522,131.3050034,https://maps.google.com/?cid=0x0:0x49ed1caab0fa6e0c
hardware store,Toko,TB. Imanuel,"V7GJ+HJM, Jl. Nusantara Katapop II, Majaran, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Jl. Nusantara Katapop II, Majaran, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,81278808072.0,-1.1230556,131.2814167,https://maps.google.com/?cid=0x0:0xf00e563cb4742d82
hardware store,Toko Bahan Bangunan,Sinar berkah,"Jalan container kilo No.24, Malawele, Kec. Aimas, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,82393186541.0,-0.9627652,131.2969317,https://maps.google.com/?cid=0x0:0x246ad4574f4db95c
hardware store,Toko Kayu,TPK AISA,"Jl. Intimpura, Klasuluk, Distrik Mariat, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,81240255265.0,-0.993222,131.319806,https://maps.google.com/?cid=0x0:0x7c8cb552507210a2
hardware store,Toko Bahan Bangunan,Toko Sumber Lancar,"Malasom, Jl. Wortel, Kec. Aimas, Papua Bar. 98414","Jl. Wortel, Kec. Aimas",PAPUA BARAT,98414.0,Indonesia,,-0.9728255,131.3045326,https://maps.google.com/?cid=0x0:0x71e804bedc23186a
hardware store,Toko Bahan Bangunan,Toko Sayosa,"28VH+47H, Malawili, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98414","Malawili, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98414.0,Indonesia,,-0.9571789,131.3282234,https://maps.google.com/?cid=0x0:0x4b8fef486cb26f51
hardware store,Toko Bahan Bangunan,Toko Malaka Rai,"28GQ+RXF, Jl. Raya Aimas - Klamono, Malawili, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98416","Jl. Raya Aimas - Klamono, Malawili, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98416.0,Indonesia,81344595945.0,-0.972941,131.3399199,https://maps.google.com/?cid=0x0:0xa2751bfafd951024
hardware store,Toko Bahan Bangunan,Toko bangunan,"27PW+VPW Jln container kilo 24, Malawele, Kec. Aimas, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,85172079023.0,-0.9627652,131.2968432,https://maps.google.com/?cid=0x0:0x8dbb8d4821ff5585
hardware store,Toko Bahan Bangunan,Toko Bangunan LARIS JAYA,"Jl. Wortel, Malawele, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98414","Malawele, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98414.0,Indonesia,,-0.9670447,131.3049809,https://maps.google.com/?cid=0x0:0xc6f7f86a65e0986f
hardware store,Toko Bahan Bangunan,DEPO MAKMUR AIMAS,"28WP+3FH, 28WP+5F6AimasKec, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98414","28WP+5F6AimasKec, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98414.0,Indonesia,,-0.9548053,131.3362196,https://maps.google.com/?cid=0x0:0xfd7455cb68400650
hardware store,Toko Bahan Bangunan,ADI JAYA,"Jl. Wortel No.Unit 2, Malawele, Kec. Aimas, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.9638091,131.304786,https://maps.google.com/?cid=0x0:0xd14b782f36b9bee8
hardware store,Toko Perlengkapan Rumah,MR.DIY Aimas,"Jl. Klamono No.KM 19, Aimas, Kec. Aimas, Kabupaten Sorong, Papua Bar. 98414","Aimas, Kec. Aimas, Kabupaten Sorong",PAPUA BARAT,98414.0,Indonesia,,-0.9549962,131.3361475,https://maps.google.com/?cid=0x0:0xe4b3d9b2ee19c74f
hardware store,hardware store,Kec. Salawati,"Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-1.1878386,131.2481347,https://maps.google.com/?cid=0x0:0x2da3ce5cc71682ef
hardware store,Toko,TB. Imanuel,"V7GJ+HJM, Jl. Nusantara Katapop II, Majaran, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Jl. Nusantara Katapop II, Majaran, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,81278808072.0,-1.1230556,131.2814167,https://maps.google.com/?cid=0x0:0xf00e563cb4742d82
hardware store,Toko Batu,Sinar Berkah Bata Merah Group,"Jl. Poros No.SP 4, Makbalim, Mayamuk, Kabupaten Sorong, Papua Bar. 98451","Makbalim, Mayamuk, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,82336170727.0,-1.0734892,131.2867027,https://maps.google.com/?cid=0x0:0x7ec035d900a1b4ed
hardware store,Toko Swalayan,Toko Dhanu,"Simpang 4 katapop 1, Kabupaten Sorong, Papua Bar. 98416",Kabupaten Sorong,PAPUA BARAT,98416.0,Indonesia,82231526768.0,-1.1582702,131.2480882,https://maps.google.com/?cid=0x0:0x8b6d5a2ab8bcdf03
hardware store,Sekolah Dasar,SD INPRES 33 KABUPATEN SORONG,"R7R7+VP7, Majener, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Majener, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.1578368,131.2643034,https://maps.google.com/?cid=0x0:0x22b01c332abd2b13
hardware store,Pusat Perbelanjaan,INDOMARET KATAPOP 1,"R7R7+HQH, Majener, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Majener, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.1585706,131.2644986,https://maps.google.com/?cid=0x0:0xf65e2ae176f4f340
hardware store,Minimarket,Matawolot,"R66X+V7X daya, Jl. Poros, Matawolot, Salawati, Sorong Regency, West Papua 98451","Jl. Poros, Matawolot, Salawati, Sorong Regency",PAPUA BARAT,98451.0,Indonesia,,-1.1877611,131.2482212,https://maps.google.com/?cid=0x0:0x4498d7f899506378
hardware store,Sekolah Dasar,SD Inpres 32 Kabupaten Sorong,"R7R4+895, Majener, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Majener, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.1592447,131.2559779,https://maps.google.com/?cid=0x0:0x38f8de50bf1a1ab9
hardware store,Sekolah Dasar,SD INPRES 33 KABUPATEN SORONG,"R7R7+VP7, Majener, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Majener, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.1578368,131.2643034,https://maps.google.com/?cid=0x0:0x22b01c332abd2b13
